,Package_Id,Package Title,serial path(no airport),path_only_attraction,len,nature,outdoor,fatigue,sea,walking,exciting,day,culture,cluster
55,6cc90bfe04561a14,겨울 제주도의 일곱 빛깔 매력,"휴애리자연생활공원,절물 자연 휴양림,한라산,자매국수,수미술관,카멜리아 힐,산방산 탄산온천,제주도는 사계절이 다 좋은가봐~♪","휴애리자연생활공원,제주절물자연휴양림,유민미술관,카멜리아힐,산방산탄산온천",5,1.4,1.8,0.8,1.2,1.6,0.8,2.6,0.6,9
56,8dd663989caba8e2,반쪽과 함께하는 2박3일 제주도,"동문시장,브릭캠퍼스,펄리호텔,애월초등학교 더럭분교장,쉬림프앤드,펄리호텔,오설록 티 뮤지엄,이니스프리 제주하우스,칠돈가 서광직영점,신화테마파크,돈내코힐리조트,돈내코힐리조트,사려니숲길,옐로우스토어,에코랜드 테마파크,자매국수","브릭캠퍼스,오설록티뮤지엄,이니스프리제주하우스,신화테마파크,사려니숲길,에코랜드테마파크",6,1.1666666666666667,1.1666666666666667,1.0,1.0,1.5,1.8333333333333333,2.1666666666666665,0.0,9
57,7a0f1800cdf8a88c,4박5일 제주도 여행 총정리!!,"유리네식당,김경숙 해바라기,삼다수목장,사려니숲길,왕따나무,우유부단,애월초등학교 더럭분교장,봉쉡120,애월 해안도로,바다카페,코델리아 리조트,자유 게스트하우스 & 카페 뽀루뚜까,우도 로뎀가든,우도,안녕육지사람,검멀레 해수욕장,쇠머리오름,우도봉,만장굴,동문시장,명가돈촌,성산일출봉,선미식당,섭지코지,대포 해안 주상절리대,차귀도 글라스요트,아찌국밥,천지연폭포,새섬 새연교,용이 식당,이중섭 거리,정방폭포,서귀포 매일 올레 시장,제주 레일 바이크,용두암,동문시장","김경숙해바라기농장,사려니숲길,애월해안도로,우도,검멀레해변,우도,만장굴,성산일출봉,섭지코지,주상절리대,차귀도요트,천지연폭포,새연교,이중섭거리,정방폭포,제주레일바이크,용두암",17,2.411764705882353,2.764705882352941,1.7647058823529411,1.5294117647058822,1.8823529411764703,0.8235294117647058,2.588235294117647,0.3529411764705882,4
58,09dddf3fe0bb093d,더 더워지기 전에 오르면 좋을 제주 오름 7,"오빠랑 제주도갈래?,따라비오름,거문오름 용암동굴,새별오름,용눈이 오름,물영아리 오름,백약이오름,앞오름","따라비오름,거문오름,새별오름,용눈이오름,물영아리오름,백약이오름,민오름",7,2.857142857142857,2.857142857142857,2.0,0.2857142857142857,2.142857142857143,0.1428571428571428,2.4285714285714284,1.0,7
59,82b253c6d868689f,2박 3일 제주에서의 48시간!,"동문시장 월척수산,서귀포호텔,오는정 김밥,중앙통닭 본점,서귀포호텔,서귀포호텔,스타벅스 성산일출봉점,성산일출봉,성산포 종합 여객 터미널,우도 천진항,우도관광버스,키다리 아저씨,우도관광버스,우도 천진항,성산포 종합 여객 터미널,섭지코지,비자나무숲,비자림,신설오름식당,스타벅스 송악산점,서귀포호텔,서귀포호텔,중문 카트 체험장,점보 빌리지,오설록 티 뮤지엄,이니스프리 제주하우스","서귀포항,서귀포항,서귀포항,성산일출봉,성산일출봉,섭지코지,비자림,서귀포항,서귀포항,송악카트체험장,점보빌리지,오설록티뮤지엄,이니스프리제주하우스",13,1.4615384615384617,2.4615384615384617,1.5384615384615383,1.3076923076923077,2.230769230769231,0.6153846153846154,1.6923076923076923,0.1538461538461538,1
60,35a2c54478bdc818,서른에 찾아온 사춘기와 함께 떠나는 3박 4일 제주도 여행,"용두암,함덕 서우봉 해변,용눈이 오름,광치기해변,성산포 JC공원,,포도 게스트하우스,성산일출봉,포도 게스트하우스,김영갑 갤러리 두모악,도순다원,성이시돌목장,산방산 봉수대,안덕계곡,1100고지휴게소,검은오름,오설록 티 뮤지엄,송악산,모슬포항,까사올라 게스트하우스,광치기해변,성산포 JC공원,,까사올라 게스트하우스,월정리 해변풍경펜션,사려니숲길,애월초등학교 더럭분교장","용두암,용눈이오름,광치기해변,성산일출봉,김영갑갤러리두모악,도순다원,성이시돌목장,산방산수국,안덕계곡,1100고지,붉은오름,오설록티뮤지엄,송악산,모슬포항,광치기해변,월정리해변,사려니숲길",17,2.294117647058824,2.647058823529412,1.588235294117647,1.2352941176470589,2.0588235294117645,0.3529411764705882,2.4705882352941178,0.5882352941176471,0
61,8bd165b04e90ebf2,여름 제주도 여행의 정석!! ㅡ4번째여행기ㅡ,"제주 스타하우스 리조트 애월,제주 스타하우스 리조트 애월,용이 식당,중문색달해변,더스테이레지던스,정방폭포,오는정 김밥,서귀포 매일 올레 시장,더스테이레지던스,바다다,더스테이레지던스,더스테이레지던스,동문시장,다래향,세화해수욕장,바보카페&키친,월정리해변,월정리 투명카약,김녕성세기해변,김녕 킹마트,제주마빈펜션,제주마빈펜션","중문색달해변,정방폭포,협재해수욕장,월정리해변,타보카월정리투명카약,김녕성세기해변",6,2.5,3.0,1.6666666666666667,2.5,2.0,1.3333333333333333,3.0,0.1666666666666666,5
62,276f7d9824bd68e7,[제주도 2박 3일] 21만원으로 떠나는 제주도 뚜벅이 여행,"제주 시외 버스 터미널,제주 종합 터미널,협재해수욕장,유리네식당,나무이야기,성산일출봉,성산포 종합 여객 터미널,풍원,서빈백사 해수욕장,홍조단괴해변,망고레이 우도점,쇠머리오름,우도봉,섭지코지,광치기해변,성산포 JC공원,,부촌식당,월정리해변,어디가코 흑돼지 참숯구이,제주 하나로마트 아라점","협재해수욕장,성산일출봉,우도,섭지코지,광치기해변,월정리해변",6,2.6666666666666665,3.0,2.1666666666666665,1.8333333333333333,2.5,0.5,3.0,0.3333333333333333,8
63,8dd48d70f01759a5,5월 제주도 먹방 & 감성여행??,"동문시장,월정리갈비밥,월정리해변,김녕해안길,카페코지,성산포 종합 여객 터미널,우도,우도 달그리안펜션,안녕육지사람,비양도,우도 달그리안펜션,우도 달그리안펜션,하고수동 해수욕장,우도면파전리,우도 달그리안펜션,검멀레 해수욕장,지미스,서빈백사 해수욕장,홍조단괴해변,성산포 종합 여객 터미널,광치기해변,성산포 JC공원,,짱구네유채꽃밭,카페오길,여름문구사,쉬림프박스 제주점,씨엘블루호텔,용두암 해안도로,씨엘블루호텔","월정리해변,김녕해안도로,우도,비양도,하고수동해변,검멀레해변,지미봉,광치기해변,용담/용두암해안도로",9,2.7777777777777777,3.0,1.8888888888888888,1.8888888888888888,2.333333333333333,0.6666666666666666,2.888888888888889,0.2222222222222222,8
64,7d88fe6013157864,첫 제주도 여행이라면 시작은 이렇게!,"이호테우해변,남또리횟집,봄날,아홉굿마을,소인국 테마파크,카멜리아 힐,용머리 해안,이어도전복해물전문점,바람코지 게스트하우스,바람코지 게스트하우스,이중섭 거리,어진이네 횟집,김영갑 갤러리 두모악,선녀와 나무꾼 테마공원,엉또 폭포,테디베어뮤지엄 제주,믿거나 말거나 박물관,쌍둥이 횟집,바람코지 게스트하우스,바람코지 게스트하우스,쇠소깍,고래라면,비자림,모래비 카페","이호테우해수욕장,낙천리아홉굿의자마을,소인국테마파크,카멜리아힐,용머리해안,이중섭거리,김영갑갤러리두모악,선녀와나무꾼,엉또폭포,테디베어뮤지엄제주,쇠소깍,비자림",12,1.5,1.75,1.5833333333333333,1.0833333333333333,1.6666666666666667,1.0,2.583333333333333,1.0,10
65,0ba771aa52c9589c,40만원으로 겨울 제주도 먹방 힐링여행??????,"동도원,하우스 레서피 당근 케이크,하이엔드카페,새별오름,이니스프리 제주하우스,오설록 티 뮤지엄,리치망고 애월본점,우림호텔,알동네집,우림호텔,우림호텔,버터모닝,우림호텔,버터모닝,아루요 2호점,천왕사,사려니숲길,리치망고 도두해안로점,이호테우해변,항파두리 항몽유적지,우림호텔,애월 해안도로,애월 튀김간,우림호텔","새별오름,이니스프리제주하우스,오설록티뮤지엄,천왕사,사려니숲길,이호테우해수욕장,항파두리항몽유적지,애월해안도로",8,1.875,2.125,1.0,1.375,1.5,0.875,2.0,0.75,1
66,0e47c1ba4e1ca83d,잘보고잘먹고잘자는 제주가족여행,"한림공원,카페쉼표,협재해수욕장,서귀포 매일 올레 시장,제주 오션 팰리스 호텔,산방산,마라도 가는 여객선,마라도,마라도해녀촌짜장,오설록 티 뮤지엄,피규어 뮤지엄 제주,까망돼지,롯데호텔 제주,롯데 호텔 화산 분수쇼,덤장 중문점,최남단 방어 축제,돈지식당,리치망고 애월본점,해녀의집,제주시새우리,용두암","한림공원,협재해수욕장,산방산,마라도,오설록티뮤지엄,피규어뮤지엄제주,해녀의태왁,제주우리병원,용두암",9,1.6666666666666667,1.7777777777777777,1.3333333333333333,1.3333333333333333,1.5555555555555556,1.0,2.2222222222222223,0.2222222222222222,9
67,334d8b8ff0a258ff,[부산→제주] 2박 3일 힐링여행♬,"국수마당,넥슨 컴퓨터 박물관,애월 해안도로,곽지해수욕장,협재해수욕장,협재해녀의집,드라이브 도로,제니스 게스트하우스 서귀포점,네거리식당,쇠소깍,NO.138,제니스 게스트하우스 서귀포점,제니스 게스트하우스 서귀포점,대우정,1100도로,월정리해변,월정리로와,엠츄로 월정점,귤하르방,리치망고 하도점,월정스캔들,김녕성세기해변,호텔위드제주,제주 돈사돈 별관,호텔위드제주,호텔위드제주,김희선 제주 몸국","넥슨컴퓨터박물관,애월해안도로,곽지해수욕장,협재해수욕장,쇠소깍,1100고지,월정리해변,월정리해안도로,김녕성세기해변,제주추사관",10,1.6,2.4,1.6,1.9,1.9,1.3,2.7,0.6,3
68,d68683b9d37d0837,겨울에 동생과 떠난 제주 뚜벅이 여행기,"BK 호텔,BK 호텔,자구리 해안,정방폭포,이중섭 거리,서귀포 매일 올레 시장,위미리 동백나무군락지,카페 와랑와랑,신풍목장,제주 해녀박물관,그릉그릉 파스타가게,오름 게스트하우스,다랑쉬오름,오름 게스트하우스,표선 해비치 해변,스타벅스 제주성산DT점,짱구네유채꽃밭,광치기해변,성산포 JC공원,,달잠키친,오름 게스트하우스,용눈이 오름,오름 게스트하우스,평대리해수욕장,지안재,CAFE 공작소,동문시장,동문시장 서울떡볶이,동문게스트하우스,탑동 해변광장,동문게스트하우스,용두암,동문게스트하우스","정방폭포,이중섭거리,위미리동백나무군락,해녀박물관,다랑쉬오름,광치기해변,용눈이오름,평대리해변,탑동해변공연장,용두암",10,2.0,2.6,1.4,1.5,1.9,0.5,2.6,1.1,0
70,6f23308dfdbe4b94,절친들과 3일동안 제주도 한바퀴 돌기,"아날로그감귤밭,노라바 해물라면 - 애월,곽지해수욕장,이린 펜션,모메든식당,위미리 동백나무군락지,시즌박스,곱은달감귤체험농장,병과점 '미남미녀',광치기해변,성산포 JC공원,,부촌식당,아름다운 리조트,월정리해변,우드스탁,휘로","아날로그감귤밭,곽지해수욕장,위미리동백나무군락,광치기해변,월정리해변",5,2.2,3.0,1.4,2.2,2.2,1.4,3.0,0.2,5
71,bc319c8ed3d0d898,2017 제주 힐링 여행,"델문도 카페,해오름정육,춘자싸롱,춘자 멸치 국수,남원 큰엉 해안경승지,호텔 섬오름,법환잠녀문화마을 제주해녀체험관,호텔 섬오름,모슬포항,가파도 청보리 축제,가파초등학교,호박다방,쉬멍게스트하우스,복도새기,쉬멍게스트하우스,올레길 16코스 마쟁개","남원큰엉해변,모슬포항,가파초등학교마라분교장,제주올레16코스",4,1.5,2.25,0.75,1.75,1.75,0.25,2.5,0.25,1
72,9400cfa5fc237870,"35만원으로 남친이랑 유채꽃,먹방,힐링 제주도 여행기","제주 김만복 라운지,여미지 식물원,카페 두가시,산방산,협재해수욕장,제주 스카이 호텔,한라축산물도매센터,제주 스카이 호텔,협재 수우동,제주 스카이 호텔,협재 수우동,바다위에코끼리,사려니숲길,쉬림프스토어,에코랜드 테마파크","여미지식물원,산방산,협재해수욕장,사려니숲길,에코랜드테마파크",5,2.0,2.8,1.4,1.2,2.4,1.0,2.4,0.2,4
73,8d42f19174dfdb27,제주도 힐링여행,"제주김만복 북성로점,파우제 인 제주,이중섭 거리,서귀포 매일 올레 시장,해궁미락,비자림,키친로브,성산일출봉,섭지코지,서연의 집,꼬들꼬들,파우제 인 제주,사려니숲길,동문시장,삼진주유소 s-oil","이중섭거리,비자림,성산일출봉,섭지코지,사려니숲길",5,2.0,2.6,2.2,0.8,2.8,0.4,2.4,0.6,7
75,f250897c1ad048ef,2박 3일 제주도 여행,"이호테우해변,청아돈,봄날,카페콜라,탐라대홍가시나무,사려니숲길,한림 뽈살집,애월초등학교 더럭분교장,애월플라워하물,이마트 신제주점,금호 리조트,금호 리조트,오조 해녀의 집,성산포 종합 여객 터미널,우도 하우목동항,검멀레 해수욕장,쇠머리오름,우도봉,하고수동 해수욕장,우도 하우목동항,성산포 종합 여객 터미널,광동식당,서연의 집,쇠소깍,서귀포 매일 올레 시장,금호 리조트,금호 리조트","이호테우해수욕장,사려니숲길,애월하물,검멀레해변,우도,하고수동해변,쇠소깍",7,2.4285714285714284,2.857142857142857,1.8571428571428568,1.7142857142857142,1.7142857142857142,1.5714285714285714,2.4285714285714284,0.0,6
76,010798403dd26a16,우도가면 꼭 해봐야할 필수코스??,"우도,서빈백사 해수욕장,홍조단괴해변,쇠머리오름,우도봉,하하호호 카페,지미스,대니스카페,우도 팔경 보트관광,블랑로쉐,비양도","우도,우도,지미봉,비양도",4,3.0,3.0,3.0,0.75,3.0,0.25,3.0,0.25,7
77,f6cae0b0d98418e9,7~8월 제주도 여름휴가 2박3일 여행코스 추천 ??,"아루요 1호점,협재해수욕장,오설록 티 뮤지엄,산방산,치치퐁 아이스크림,카페 두가시,제주 스카이 호텔,알동네집,제주 스카이 호텔,제주 스카이 호텔,용이 식당,중문색달해변,여미지 식물원,티나케이크,천지연폭포,오는정 김밥,서귀포 매일 올레 시장,더스테이레지던스,바다다,더스테이레지던스,자매국수","협재해수욕장,오설록티뮤지엄,산방산,중문색달해변,여미지식물원,천지연폭포",6,2.333333333333333,2.6666666666666665,1.1666666666666667,1.1666666666666667,1.8333333333333333,0.6666666666666666,2.1666666666666665,0.3333333333333333,1
78,9c0802c02779e9a0,[한국/제주] 2박3일 제주도 자유여행 완전정복 >_<,"도두해수파크,도두해수파크,애월 해안도로,한담해변 산책로,옥돔식당,스타벅스 송악산점,송악산,카멜리아 힐,쇠소깍,에코랜드 테마파크,버드나무집,메이더 호텔,용연 구름다리,서문공설시장,메이더 호텔,청진동 뚝배기,스타벅스 성산일출봉점,성산일출봉,우도,우도 땅콩 아이스크림,우도 한라봉 아이스크림,섭지코지 전망대,CAFE 공작소,세화해수욕장,동복리 해녀촌","애월해안도로,애월한담해안산책로,송악산,카멜리아힐,쇠소깍,에코랜드테마파크,성산일출봉,성산일출봉,우도,섭지코지,협재해수욕장",11,2.4545454545454546,2.909090909090909,2.1818181818181817,1.0,2.363636363636364,0.7272727272727273,2.8181818181818183,0.2727272727272727,7
