contentsid,title,tag,introduction,contentscd.label,인기점수,자연,실외,피로도,산-바다,도보산채ㄱ,신나는,낮,인문학
CONT_000000000500260,너븐숭이 4.3기념관,"4.3,실내,미술/박물관,부모,비.눈,봄,자연경관,문화관광,제주4.3,역사유적,어트랙션",제주 4.3의 상징인 조천읍 북촌리에 4.3 희생자들을 위로하여 후세들의 산 교육장으로 활용하는 기념관,관광지,64969,,,,,,,,
CONT_000000000500155,동굴의 다원 다희연,"동굴,테마공원,커플,흐림,겨울,자연경관,녹차","거문오름 용암동굴계 품안에 아름답게 자리잡고있는 녹차 테마파크 다희연
 - 현재 리모델링 중으로 방문 및 이용하실 수 없습니다.",관광지,64804,,,,,,,,
CNTS_000000000018300,약천사,"실내,휴식/힐링,부모,흐림,여름,문화관광,어트랙션",해안을 내려다볼 수 있는 동양 최대의 법당을 자랑하는 절,관광지,64381,,,,,,,,
CONT_000000000500476,우도잠수함(제주씨월드),"액티비티,부모,아이,체험,레저/체험,어린이,수상레저,어트랙션",제주도만의 자연적인 바닷속을 직접보고 느끼고 몸으로 체험을 할 수 있는 곳,관광지,64351,,,,,,,,
CNTS_000000000018415,노리매공원,"경관/포토,테마공원,커플,맑음,봄,자연경관,포토스팟,매화","자연속에서 현대적 감성을 즐길수 있는, 매화 테마공원",관광지,64279,,,,,,,,
CONT_000000000500544,제주특별자치도 도립미술관,"예술,미술/박물관,실내,사계절,커플,혼자,실내관광지,미술관,문화관광,어트랙션",예술의 빛과 숨결이 넘치는 숲속의 미술관,관광지,63908,,,,,,,,
CONT_000000000500054,곶자왈,"숲길,걷기/등산,친구,흐림,봄,가을,자연경관,도보여행,도보,곶자왈,숲","생태계의 보고, 제주의 허파라 불리는 수풀이 우거진 숲",관광지,63004,,,,,,,,
CONT_000000000500612,차귀도,"커플,맑음,문화유적지,일몰,차귀도,수월봉,자연경관,역사유적,언택트,단풍","해안절벽과 기암괴석이 절경을 이루는 섬, 제주 최대의 무인도· 천연기념물 제422호· 올레12코스",관광지,62737,,,,,,,,
CONT_000000000500694,항파두리항몽유적지,"문화유적지,친구,커플,봄,가을,문화관광,역사유적,봄꽃,유채꽃,수국,해바라기",고려시대 몽골의 침략에 끝까지 저항했던 삼별초가 최후까지 항전하여 호국충정의 혼을 일깨울수 있는 역사유적지,관광지,60857,,,,,,,,
CONT_000000000500474,우도산호해변 홍조단괴 서빈백사,"일몰,해변,경관/포토,커플,맑음,여름,자연경관,포토스팟","세계적으로 드문 홍조단괴로 이뤄진 해변, 천연기념물 438호, 우도8경",관광지,60089,,,,,,,,
CONT_000000000500429,어승생,"산,걷기/등산,친구,흐림,자연경관,한라산,언택트",죽기 전에 꼭 가봐야 할 국내 최고의 여행지,관광지,59300,,,,,,,,
CONT_000000000500555,제주별빛누리공원[제한적운영중],"밤,테마공원,아이,겨울,실내관광지,어린이,어트랙션",천체탐구와 천문학습의 장으로 청소년들에게 무한한 꿈과 희망을 심어줄 과학문화 공간,관광지,58505,,,,,,,,
CONT_000000000500551,제주목관아,"문화유적지,흐림,맑음,사계절,실내관광지,역사유적,어트랙션,제주명품42,제주7대건축물,사적지,문화재,문화관광",조선시대 제주도 관청,관광지,58395,,,,,,,,
CONT_000000000500143,도두봉,"일출,일몰,오름,휴식/힐링,부모,혼자,커플,친구,아이,자연경관,어린이",시원한 바닷바람을 맞으며 제주의 야경을 즐길 수 있는 명소,관광지,58322,,,,,,,,
CONT_000000000500626,가뫼물,"체험관광,아이,겨울,감귤,자연경관,어린이,어트랙션",살아있는 제주농촌을 체험할 수 있는 농장,관광지,58001,,,,,,,,
CNTS_000000000020299,제주올레 7코스,"올레,걷기/등산,친구,여름,자연경관,도보여행,도보","새연교와 문섬, 범섬이 보인는 서귀포 해안을 따라 걷기",관광지,57173,,,,,,,,
CNTS_000000000019984,도순다원,"경관/포토,맑음,봄,자연경관,포토스팟,녹차,어트랙션",녹차밭과 어우러진 한라산의 모습을 볼 수 있는 곳,관광지,56895,,,,,,,,
CNTS_000000000020686,귤밭76번지,"체험관광,아이,맑음,겨울,체험,어린이,어트랙션",감귤 체험도하고 감성 사진도 찍을 수 있는 귤밭76번지,관광지,56103,,,,,,,,
CONT_000000000500006,제주라프 짚라인,"액티비티,친구,맑음,여름,가을,체험,레저/체험,어트랙션","제주시 조천읍에 위치한 종합아트클러스터로서 짚와이어, 족욕, F&B, 예술작품, 빛축제 등 다양한 볼거리와 체험을 제공한다. ",관광지,55522,,,,,,,,
CONT_000000000500046,검멀레해변,"해변,경관/포토,커플,맑음,여름,자연경관,포토스팟",검은모래가 매력적인 우도에서 빠질 수 없는 명소,관광지,55446,,,,,,,,
CNTS_000000000019956,케이제주씨워킹,"해수욕장,액티비티,친구,커플,맑음,여름,체험,레저/체험,해변,물놀이,어트랙션",두 다리로 걸으며 즐기는 신비로운 제주 바다,관광지,55030,,,,,,,,
CONT_000000000500554,제주바다체험장,"아이,사계절,체험관광,어린이,수상레저,어트랙션",손으로 제주의 바다 생명체를 직접 만져보다!,관광지,54974,,,,,,,,
CNTS_000000000019460,금악오름(왕매),"일몰,오름,걷기/등산,커플,흐림,가을,금오름,자연경관,도보여행,도보",금악오름에서 패러글라이딩 풍경 감상하기,관광지,54934,,,,,,,,
CONT_000000000500403,신창~차귀해안도로,"일몰,드라이브,커플,맑음,가을,자연경관",붉은 낙조에 물든 해안을 볼수 있는 제주 일몰명소,관광지,54641,,,,,,,,
CONT_000000000500202,물영아리오름,"일출,오름,걷기/등산,흐림,여름,자연경관,도보여행,도보,언택트",영아리는 신령스런 산이란 뜻이다. 앞에 ‘물’이란 접두어가 붙은 것은 분화구에 물이 고인 습지를 품고 있기 때문이다. 물영아리오름은 수망리 중잣성 생태 탐방로와 연계되어 있다. 잣성은 제주도의 전통적인 목축 문화 유물로 목초지에 쌓아 올린 경계용 돌담을 뜻한다.,관광지,54400,,,,,,,,
CONT_000000000500396,신비의도로,"아이,맑음,자연경관,어린이,드라이브",세워둔 차가 언덕 위로 올라가는 신비한 도깨비 도로,관광지,54224,,,,,,,,
CONT_000000000500068,"군산(군산오름,코메오름)","일몰,일출,오름,걷기/등산,친구,맑음,가을,자연경관,도보여행,도보","황홀한 저녁 노을을 바라보며, 패러글라이딩을 즐길 수 있는 곳
· 올레8코스",관광지,54073,,,,,,,,
CONT_000000000500099,넥슨컴퓨터박물관,"우수관광사업체,실내,테마공원,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션,안전여행스탬프","세상을 바꾸는 아이디어, 넥슨컴퓨터박물관",관광지,53185,,,,,,,,
CONT_000000000500150,북촌돌하르방미술관,"테마공원,부모,친구,커플,아이,맑음,봄,겨울,실내관광지,미술관,문화관광,어트랙션","숲, 만남, 그리고 평화. 제주의 자연과 문화 그리고 예술이 함께 어우러진 감성공간.",관광지,51700,,,,,,,,
CONT_000000000500536,제주공룡랜드[휴장중],"테마공원,아이,가을,실내관광지,어린이,어트랙션",모든 이들이 재미있게 즐길 수 있는 제주 최대 종합체험 테마파크,관광지,51460,,,,,,,,
CNTS_000000000000972,김영갑갤러리 두모악,"예술,실내,미술/박물관,커플,흐림,겨울,문화관광,어트랙션",제주도를 사랑하고 열망했던 김영갑의 발자취,관광지,51176,,,,,,,,
CONT_000000000500625,초콜릿박물관,"실내,미술/박물관,아이,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션",세계 10대 초콜릿박물관,관광지,50528,,,,,,,,
CONT_000000000500682,한담해변,"해변,경관/포토,커플,맑음,여름,자연경관,포토스팟,봄꽃,유채꽃",해안길을 따라 산책할 수 있는 제주의 숨은 비경,관광지,50363,,,,,,,,
CNTS_000000000022082,제주불빛정원 테마파크,"부모,커플,혼자,친구,아이,맑음,테마공원,밤,체험,어린이,어트랙션","아름다운 불빛 조형물과 따뜻한 모닥불, 자연과 휴식이 있는 매력적인 야경의 별이 빛나는 밤 아름다운 추억 테마파크",관광지,50270,,,,,,,,
CONT_000000000500465,퍼시픽 리솜 요트투어 샹그릴라,"액티비티,부모,아이,맑음,여름,우수관광사업체,체험,레저/체험,어린이,수상레저,어트랙션",중문 앞 제주바다에서 즐기는 호화로운 요트 투어,관광지,50160,,,,,,,,
CONT_000000000500076,그리스신화박물관 / 트릭아이미술관,"실내,테마공원,아이,비.눈,겨울,실내관광지,미술관,문화관광,박물관,어트랙션","루브르, 바티칸박물관 명화와 대리석 조각상 200점 재현! 시공간을 초월하는 입체미술체험관!",관광지,49659,,,,,,,,
CNTS_000000000019979,김녕사굴,"동굴,문화유적지,자연경관,문화관광,역사유적","만장굴과 함께 천연기념물 제98호로 지정, 세계문화유산 등록. [제주 김녕굴 및 만장굴] 천연기념물 제98호(1962.12.03 지정)  
※ 공개제한
· 제주시 구좌읍 김녕리
· 천연기념물 제98호
· 세계자연유산 선정지역",관광지,49610,,,,,,,,
CONT_000000000500583,제주현대미술관,"예술,실내,미술/박물관,커플,흐림,겨울,실내관광지,미술관,문화관광,어트랙션,포토스팟,제주명품42,제주7대건축물",저지문화에술이마을에 자리한 현대미술관,관광지,49362,,,,,,,,
CONT_000000000500575,테디베어뮤지엄제주,"실내,테마공원,아이,비.눈,겨울,실내관광지,어트랙션,안전여행스탬프","다양한 테마와 재미있는 볼거리가 가득한 국내 유일의 테디베어 박물관, 중문관광단지 중심에 있음",관광지,49223,,,,,,,,
CONT_000000000500355,세계자동차 & 피아노박물관,"실내,미술/박물관,아이,비.눈,사계절,우수관광사업체,실내관광지,문화관광,박물관,어트랙션","인간이 만든 가장 위대한 발명품인 역동적인 자동차와 인간의 감성을 가장 잘 표현해주는 악기. 예술의 상징 피아노의 역사와 문화의 모든 것 
",관광지,48654,,,,,,,,
CONT_000000000500141,더마파크,"승마,실내,액티비티,아이,맑음,사계절,체험,레저/체험,어린이,테마공원,어트랙션",세계최초의 말전문테마공원,관광지,48592,,,,,,,,
CNTS_000000000019747,제주다원 녹차미로공원,"테마공원,아이,흐림,봄,어린이,녹차,어트랙션",하늘과 바다가 맞닿은 지상최고의 전망과 신이 연출한 대자연 속 녹차미로공원에오셔서 차한잔의 여유를 즐겨보세요,관광지,48512,,,,,,,,
CONT_000000000500168,따라비오름,"일출,오름,걷기/등산,친구,가을,자연경관,도보여행,도보,억새","표선면 가시리에 위치한 따라비오름은 3개의 분화구(굼부리)와 6개의 봉우리로 이루어져 있다. 화산이 폭발할 때 분출된 용암은 부드러운 산세를 만들어냈고, 가을이면 오름을 뒤덮은 억새 군락이 장관을 이룬다. ",관광지,48233,,,,,,,,
CNTS_200000000007625,도두동 무지개 해안도로,"친구,경관/포토,드라이브,우정스냅,포토스팟",용담이호해안도로에서 도두동 가는 방향에 위치한 곳으로 방호벽이 무지개 색으로 페인팅되어 있다.,관광지,47899,,,,,,,,
CNTS_000000000021380,산방산 용머리해안 지질트레일,"지질트레일,걷기/등산,친구,커플,맑음,봄,자연경관,체험,언택트,유네스코,어트랙션,봄꽃,유채꽃",80만년 지구의 시간과 함께 용머리해안과 산방산을 품은 길,관광지,47360,,,,,,,,
CNTS_000000000020182,관음사,"템플스테이,산,휴식/힐링,흐림,봄,한라산,언택트,어트랙션,단풍","휴식, 명상을 통해 자기자신을 들여다보는 시간",관광지,47122,,,,,,,,
CNTS_000000000020151,한라산어리목코스,"산,걷기/등산,친구,커플,흐림,봄,자연경관,체험,한라산,언택트,어트랙션,단풍",어리목입구-윗새오름 간 한라산 탐방로,관광지,47100,,,,,,,,
CNTS_000000000021169,세리월드 테마파크,"액티비티,아이,겨울,실내관광지,체험,레저/체험,어린이,테마공원,어트랙션",다양한 레포츠 체험을 동시에,관광지,46609,,,,,,,,
CNTS_000000000019480,시크릿가든촬영지,"커플,맑음,경관/포토,휴식/힐링,포토스팟,어트랙션",드넓은 잔디와 아름다운 중문바다의 이국적인 분위기,관광지,46562,,,,,,,,
CONT_000000000500552,제주센트럴파크,"테마공원,아이,봄,어린이",오감만족 체험과 세계여행을 한 번에 하는 복합테마파크,관광지,46265,,,,,,,,
CNTS_200000000007676,신창풍차해안도로,"커플,경관/포토,해안도로,커플스냅,포토스팟,드라이브", 해상풍력단지가 조성되어 있어 해안도로를 따라 줄지어 서 있는 풍차를 만날 수 있는 신창풍차해안도로,관광지,46181,,,,,,,,
CNTS_000000000020003,제주커피박물관 바움 Baum,"실내,미술/박물관,친구,커플,비.눈,겨울,실내관광지,문화관광,박물관,어트랙션","나무, 숲과 함께 다채로운 커피의 향을 즐길 수 있는 커피박물관",관광지,45831,,,,,,,,
CNTS_000000000018447,서귀포칠십리시공원,"휴식/힐링,커플,맑음,봄,매화",외돌개와 해안올레길을 연결하는 공원,관광지,45698,,,,,,,,
CNTS_200000000008633,9.81 파크,"어린이,레이싱,서바이벌,실내놀이터,가족,애월,테마파크,액티비티,실내관광지,체험,레저/체험,테마공원,어트랙션",제주도의 중심 한라산과 비양도를 품은 푸른 바다를 마주하는 실외 공간과 ‘iF 디자인 어워드’를 수상한 감각적인 실내 공간을 모두 경험할 수 있는 테마파크다. 제주의 자연과 어우러져 전혀 새로운 형태의 스마트하고 다채로운 어트랙션과 트렌디한 부대시설을 즐기며 사랑하는 이들과 잊지 못할 특별한 추억을 만들어보자.,관광지,45469,,,,,,,,
CONT_000000000500696,협재굴(한림공원),"동굴,경관/포토,부모,흐림,자연경관,포토스팟",천연기념물 236호로 세계 제3대 불가사의 동굴로 꼽히는 용암동굴,관광지,45166,,,,,,,,
CONT_000000000500146,돈내코,"폭포,계곡,액티비티,부모,아이,맑음,여름,자연경관,체험,레저/체험,어린이,수상레저,어트랙션,물놀이",한라산에서 내려오는 차고 맑은 물을 맞으며 물놀이하기에 좋은 곳,관광지,45086,,,,,,,,
